DDX18,0.5
DDX19A,0.5
DDX19B,0.5
DDX1,0.46
DDX20,0.42
DDX21,0.51
DDX23,0.47
DDX24,0.44
DDX25,0.49
DDX26B,0.46
DDX27,0.45
DDX28,0.51
DDX31,0.45
DDX39,0.5
DDX3X,0.45
DDX3Y,0.61
DDX41,0.49
DDX42,0.39
DDX43,0.49
DDX46,0.46
DDX47,0.45
DDX49,0.47
DDX4,0.45
DDX50,0.43
DDX51,0.46
DDX52,0.48
DDX53,0.5
DDX54,0.49
DDX55,0.43
DDX56,0.46
DDX58,0.41
DDX59,0.4
DDX5,0.4
DDX60L,0.46
DDX60,0.48
DDX6,0.41
DEAF1,0.46
DEC1,0.56
DECR1,0.51
DECR2,0.5
DEDD2,0.47
DEDD,0.39
DEF6,0.44
DEF8,0.53
DEFA1B,0.6
DEFA4,0.54
DEFA5,0.61
DEFA6,0.63
DEFB103B,0.52
DEFB104A,0.5
DEFB105A,0.5
DEFB106A,0.5
DEFB107A,0.5
DEFB108B,0.5
DEFB109P1B,0.5
DEFB109P1,0.5
DEFB110,0.5
DEFB112,0.5
DEFB113,0.5
DEFB114,0.5
DEFB115,0.5
DEFB116,0.5
DEFB118,0.49
DEFB119,0.5
DEFB121,0.5
DEFB122,0.5
DEFB123,0.5
DEFB124,0.49
DEFB125,0.5
DEFB126,0.49
DEFB127,0.5
DEFB128,0.5
DEFB129,0.5
DEFB130,0.5
DEFB131,0.49
DEFB132,0.34
DEFB134,0.5
DEFB135,0.5
DEFB136,0.5
DEFB1,0.49
DEFB4A,0.53
DEGS1,0.44
DEGS2,0.44
DEK,0.51
DEM1,0.38
DENND1A,0.56
DENND1B,0.43
DENND1C,0.51
DENND2A,0.59
DENND2C,0.47
DENND2D,0.41
DENND3,0.54
DENND4A,0.47
DENND4B,0.43
DENND4C,0.49
DENND5A,0.48
DENND5B,0.52
DENR,0.43
DEPDC1B,0.53
DEPDC1,0.5
DEPDC4,0.49
DEPDC5,0.45
DEPDC6,0.43
DEPDC7,0.59
DERA,0.57
DERL1,0.45
DERL2,0.4
DERL3,0.43
DES,0.61
DET1,0.46
DEXI,0.44
DFFA,0.48
DFFB,0.51
DFNA5,0.51
DFNB31,0.4
DFNB59,0.41
DGAT1,0.52
DGAT2L6,0.45
DGAT2,0.45
DGCR10,0.51
DGCR11,0.47
DGCR14,0.43
DGCR2,0.47
DGCR5,0.5
DGCR6L,0.43
DGCR6,0.41
DGCR8,0.41
DGCR9,0.49
DGKA,0.45
DGKB,0.59
DGKD,0.52
DGKE,0.45
DGKG,0.6
DGKH,0.5
DGKI,0.5
DGKK,0.52
DGKQ,0.52
DGKZ,0.49
DGUOK,0.44
DHCR24,0.39
DHCR7,0.47
DHDDS,0.48
DHDH,0.5
DHDPSL,0.55
DHFRL1,0.45
DHFR,0.54
DHH,0.5
DHODH,0.54
DHPS,0.49
DHRS11,0.53
DHRS12,0.47
DHRS13,0.44
DHRS1,0.43
DHRS2,0.41
DHRS3,0.53
DHRS4L1,0.46
DHRS4L2,0.47
DHRS4,0.47
DHRS7B,0.47
DHRS7C,0.54
DHRS7,0.48
DHRS9,0.56
DHRSX,0.52
DHTKD1,0.42
DHX15,0.47
DHX16,0.44
DHX29,0.41
DHX30,0.45
DHX32,0.47
DHX33,0.5
DHX34,0.43
DHX35,0.49
DHX36,0.43
DHX37,0.51
DHX38,0.52
DHX40P1,0.48
DHX40,0.45
DHX57,0.41
DHX58,0.4
DHX8,0.45
DHX9,0.44
DIABLO,0.46
DIAPH1,0.51
DIAPH2,0.58
DIAPH3,0.53
DICER1,0.41
DIDO1,0.45
DIMT1L,0.49
DIO1,0.36
DIO2,0.44
DIO3OS,0.57
DIO3,0.53
DIP2A,0.44
DIP2B,0.49
DIP2C,0.44
DIRAS1,0.43
DIRAS2,0.53
DIRAS3,0.48
DIRC1,0.42
DIRC2,0.45
DIRC3,0.46
DIS3L2,0.45
DIS3L,0.45
DIS3,0.49
DISC1,0.51
DISC2,0.51
DISP1,0.46
DISP2,0.57
DIXDC1,0.49
DKC1,0.49
DKFZP434H168,0.53
DKFZp434J0226,0.45
DKFZP434K028,0.57
DKFZP434L187,0.5
DKFZp434L192,0.49
DKFZp566F0947,0.5
DKFZP586I1420,0.41
DKFZp686A1627,0.48
DKFZP686I15217,0.45
DKFZp686O24166,0.6
DKFZp761E198,0.46
DKFZp779M0652,0.53
DKK1,0.47
DKK2,0.44
DKK3,0.55
DKK4,0.53
DKKL1,0.38
DLAT,0.54
DLC1,0.46
DLD,0.54
DLEC1,0.47
DLEU1,0.56
DLEU2L,0.44
DLEU2,0.46
DLEU7,0.57
DLG1,0.45
DLG2,0.5
DLG3,0.44
DLG4,0.46
DLG5,0.39
DLGAP1,0.45
DLGAP2,0.5
DLGAP3,0.5
DLGAP4,0.46
DLGAP5,0.49
DLK1,0.46
DLK2,0.44
DLL1,0.56
DLL3,0.51
DLL4,0.55
DLST,0.51
DLX1,0.51
DLX2,0.46
DLX3,0.37
DLX4,0.41
DLX5,0.43
DLX6AS,0.53
DLX6,0.5
DMAP1,0.44
DMBT1,0.58
DMBX1,0.47
DMC1,0.44
DMD,0.52
DMGDH,0.48
DMKN,0.42
DMP1,0.46
DMPK,0.47
DMRT1,0.49
DMRT2,0.52
DMRT3,0.38
DMRTA1,0.47
DMRTA2,0.55
DMRTB1,0.5
DMRTC1B,0.46
DMRTC1,0.5
DMRTC2,0.41
DMTF1,0.42
DMWD,0.48
DMXL1,0.45
DMXL2,0.49
DNA2,0.45
DNAH10,0.45
DNAH11,0.47
DNAH12,0.41
DNAH14,0.35
DNAH17,0.43
DNAH1,0.48
DNAH2,0.43
DNAH3,0.52
DNAH5,0.37
DNAH6,0.48
DNAH7,0.48
DNAH8,0.45
DNAH9,0.51
DNAI1,0.37
DNAI2,0.5
DNAJA1,0.45
DNAJA2,0.5
DNAJA3,0.49
DNAJA4,0.43
DNAJB11,0.44
DNAJB12,0.42
DNAJB13,0.45
DNAJB14,0.49
DNAJB1,0.49
DNAJB2,0.42
DNAJB3,0.53
DNAJB4,0.5
DNAJB5,0.51
DNAJB6,0.41
DNAJB7,0.44
DNAJB8,0.5
DNAJB9,0.52
DNAJC10,0.42
DNAJC11,0.51
DNAJC12,0.46
DNAJC13,0.44
DNAJC14,0.41
DNAJC15,0.55
DNAJC16,0.44
DNAJC17,0.4
DNAJC18,0.52
DNAJC19,0.4
DNAJC1,0.42
DNAJC21,0.39
DNAJC22,0.56
DNAJC24,0.45
DNAJC25-GNG10,0.5
DNAJC25,0.44
DNAJC27,0.44
DNAJC28,0.43
DNAJC2,0.45
DNAJC30,0.43
DNAJC3,0.48
DNAJC4,0.4
DNAJC5B,0.48
DNAJC5G,0.52
DNAJC5,0.5
DNAJC6,0.57
DNAJC7,0.45
DNAJC8,0.46
DNAJC9,0.43
DNAL1,0.44
DNAL4,0.38
DNALI1,0.43
DNASE1L1,0.51
DNASE1L2,0.44
DNASE1L3,0.52
DNASE1,0.44
DNASE2B,0.5
DNASE2,0.4
DND1,0.48
DNER,0.55
DNHD1,0.45
DNLZ,0.46
DNM1L,0.44
DNM1P35,0.46
DNM1,0.52
DNM2,0.58
DNM3,0.51
DNMBP,0.54
DNMT1,0.45
DNMT3A,0.39
DNMT3B,0.42
DNMT3L,0.51
DNPEP,0.51
DNTTIP1,0.52
DNTTIP2,0.42
DNTT,0.48
DOC2A,0.5
DOC2B,0.47
DOCK10,0.48
DOCK11,0.52
DOCK1,0.45
DOCK2,0.49
DOCK3,0.47
DOCK4,0.5
DOCK5,0.5
DOCK6,0.55
DOCK7,0.5
DOCK8,0.46
DOCK9,0.47
DOHH,0.5
DOK1,0.51
DOK2,0.49
DOK3,0.48
DOK4,0.6
DOK5,0.51
DOK6,0.48
DOK7,0.42
DOLK,0.46
DOLPP1,0.48
DOM3Z,0.43
DONSON,0.46
DOPEY1,0.46
DOPEY2,0.46
DOT1L,0.53
DPAGT1,0.46
DPCD,0.45
DPCR1,0.52
DPEP1,0.61
DPEP2,0.49
DPEP3,0.52
DPF1,0.52
DPF2,0.43
DPF3,0.6
DPH1,0.48
DPH2,0.5
DPH3B,0.49
DPH3,0.5
DPH5,0.47
DPM1,0.47
DPM2,0.43
DPM3,0.46
DPP10,0.55
DPP3,0.49
DPP4,0.55
DPP6,0.56
DPP7,0.47
DPP8,0.48
DPP9,0.48
DPPA2,0.5
DPPA3,0.49
DPPA4,0.49
DPPA5,0.5
DPRXP4,0.43
DPRX,0.47
DPT,0.41
DPY19L1,0.6
DPY19L2P1,0.46
DPY19L2P2,0.53
DPY19L2P4,0.44
DPY19L2,0.45
DPY19L3,0.46
DPY19L4,0.46
DPY30,0.42
DPYD,0.49
DPYSL2,0.56
DPYSL3,0.49
DPYSL4,0.46
DPYSL5,0.57
DPYS,0.49
DQX1,0.52
DR1,0.47
DRAM1,0.48
DRAM2,0.46
DRAP1,0.45
DRD1,0.53
DRD2,0.52
DRD3,0.51
DRD4,0.45
DRD5,0.55
DRG1,0.44
DRG2,0.46
DRGX,0.54
DRP2,0.52
DSC1,0.41
DSC2,0.49
DSC3,0.43
DSCAML1,0.53
DSCAM,0.52
DSCC1,0.49
DSCR10,0.48
DSCR3,0.53
DSCR4,0.49
DSCR6,0.38
DSCR8,0.44
DSCR9,0.47
DSEL,0.49
DSE,0.46
DSG1,0.47
DSG2,0.54
DSG3,0.44
DSG4,0.58
DSN1,0.46
DSPP,0.46
DSP,0.41
DSTN,0.45
DST,0.47
DSTYK,0.4
DTD1,0.57
DTHD1,0.47
DTL,0.46
DTNA,0.48
DTNBP1,0.46
DTNB,0.35
DTWD1,0.45
DTWD2,0.48
DTX1,0.49
DTX2,0.51
DTX3L,0.46
DTX3,0.41
DTX4,0.57
DTYMK,0.51
DULLARD,0.48
DUOX1,0.42
DUOX2,0.55
DUOXA1,0.44
DUOXA2,0.55
DUPD1,0.49
DUS1L,0.45
DUS2L,0.5
DUS3L,0.55
DUS4L,0.46
DUSP10,0.42
DUSP11,0.44
DUSP12,0.44
DUSP13,0.39
DUSP14,0.43
DUSP15,0.51
DUSP16,0.45
DUSP18,0.55
DUSP19,0.48
DUSP1,0.5
DUSP21,0.52
DUSP22,0.46
DUSP23,0.43
DUSP26,0.56
DUSP27,0.55
DUSP28,0.43
DUSP2,0.44
DUSP3,0.51
DUSP4,0.41
DUSP5P,0.51
DUSP5,0.41
DUSP6,0.53
DUSP7,0.47
DUSP8,0.52
DUSP9,0.46
DUT,0.44
DUX4,0.5
DUXA,0.49
DVL1,0.49
DVL2,0.47
DVL3,0.41
DVWA,0.52
DYDC1,0.4
DYDC2,0.37
DYM,0.44
DYNC1H1,0.44
DYNC1I1,0.51
DYNC1I2,0.45
DYNC1LI1,0.4
DYNC1LI2,0.52
DYNC2H1,0.41
DYNC2LI1,0.44
DYNLL1,0.46
DYNLL2,0.48
DYNLRB1,0.47
DYNLRB2,0.39
DYNLT1,0.43
DYNLT3,0.46
DYRK1A,0.39
DYRK1B,0.39
DYRK2,0.51
DYRK3,0.43
DYRK4,0.48
DYSFIP1,0.45
DYSF,0.49
DYTN,0.51
DYX1C1,0.4
DZIP1L,0.46
DZIP1,0.5
DZIP3,0.45
E2F1,0.49
E2F2,0.5
E2F3,0.46
E2F4,0.55
E2F5,0.51
E2F6,0.45
E2F7,0.51
E2F8,0.51
E4F1,0.41
EAF1,0.48
EAF2,0.48
EAPP,0.44
EARS2,0.45
EBAG9,0.48
EBF1,0.44
EBF2,0.46
EBF3,0.44
EBF4,0.42
EBI3,0.51
EBNA1BP2,0.47
EBPL,0.47
EBP,0.52
ECD,0.4
ECE1,0.43
ECE2,0.49
ECEL1,0.42
ECH1,0.5
ECHDC1,0.55
ECHDC2,0.43
ECHDC3,0.42
ECHS1,0.48
ECM1,0.44
ECM2,0.46
ECSCR,0.49
ECSIT,0.54
ECT2L,0.4
ECT2,0.48
EDA2R,0.51
EDARADD,0.4
EDAR,0.59
EDA,0.51
EDC3,0.42
EDC4,0.48
EDDM3A,0.44
EDDM3B,0.36
EDEM1,0.42
EDEM2,0.5
EDEM3,0.44
EDF1,0.46
EDIL3,0.55
EDN1,0.54
EDN2,0.42
EDN3,0.57
EDNRA,0.45
EDNRB,0.57
EEA1,0.5
EED,0.46
EEF1A1P9,0.49
EEF1A1,0.5
EEF1A2,0.43
EEF1B2,0.52
EEF1DP3,0.44
EEF1D,0.45
EEF1E1,0.46
EEF1G,0.48
EEF2K,0.4
EEF2,0.52
EEFSEC,0.47
EEPD1,0.59
EFCAB10,0.44
EFCAB1,0.42
EFCAB2,0.44
EFCAB3,0.47
EFCAB4A,0.41
EFCAB4B,0.51
EFCAB5,0.55
EFCAB6,0.42
EFCAB7,0.45
EFEMP1,0.5
EFEMP2,0.5
EFHA1,0.5
EFHA2,0.49
EFHB,0.46
EFHC1,0.43
EFHC2,0.46
EFHD1,0.39
EFHD2,0.58
EFNA1,0.43
EFNA2,0.65
EFNA3,0.49
EFNA4,0.42
EFNA5,0.41
EFNB1,0.59
EFNB2,0.6
EFNB3,0.45
EFR3A,0.44
EFR3B,0.47
EFS,0.39
EFTUD1,0.46
EFTUD2,0.5
EGFL6,0.42
EGFL7,0.46
EGFL8,0.45
EGFLAM,0.42
EGFR,0.59
EGF,0.46
EGLN1,0.52
EGLN2,0.42
EGLN3,0.54
EGOT,0.42
EGR1,0.5
EGR2,0.44
EGR3,0.45
EGR4,0.51
EHBP1L1,0.5
EHBP1,0.51
EHD1,0.49
EHD2,0.49
EHD3,0.46
EHD4,0.49
EHF,0.46
EHHADH,0.55
EHMT1,0.41
EHMT2,0.42
EI24,0.46
EID1,0.48
EID2B,0.46
EID2,0.43
EID3,0.44
EIF1AD,0.41
EIF1AX,0.48
EIF1AY,0.62
EIF1B,0.51
EIF1,0.48
EIF2AK1,0.44
EIF2AK2,0.45
EIF2AK3,0.43
EIF2AK4,0.42
EIF2A,0.47
EIF2B1,0.43
EIF2B2,0.5
EIF2B3,0.43
EIF2B4,0.41
EIF2B5,0.4
EIF2C1,0.43
EIF2C2,0.48
EIF2C3,0.41
EIF2C4,0.44
EIF2S1,0.47
EIF2S2,0.49
EIF2S3,0.43
EIF3A,0.47
EIF3B,0.48
EIF3CL,0.46
EIF3C,0.5
EIF3D,0.48
EIF3E,0.48
EIF3F,0.46
EIF3G,0.49
EIF3H,0.44
EIF3IP1,0.47
EIF3I,0.48
EIF3J,0.47
EIF3K,0.5
EIF3L,0.47
EIF3M,0.46
EIF4A1,0.47
EIF4A2,0.46
EIF4A3,0.44
EIF4B,0.49
EIF4E1B,0.45
EIF4E2,0.48
EIF4E3,0.45
EIF4EBP1,0.47
EIF4EBP2,0.49
EIF4EBP3,0.47
EIF4ENIF1,0.43
EIF4E,0.49
EIF4G1,0.45
EIF4G2,0.47
EIF4G3,0.46
EIF4H,0.52
EIF5A2,0.54
EIF5AL1,0.49
EIF5A,0.48
EIF5B,0.4
EIF5,0.5
EIF6,0.51
ELAC1,0.52
ELAC2,0.48
ELANE,0.53
ELAVL1,0.42
ELAVL2,0.49
ELAVL3,0.58
ELAVL4,0.57
ELF1,0.5
ELF2,0.4
ELF3,0.48
ELF4,0.53
ELF5,0.37
ELFN1,0.52
ELFN2,0.55
ELK1,0.47
ELK3,0.47
ELK4,0.44
ELL2,0.46
ELL3,0.42
ELL,0.46
ELMO1,0.51
ELMO2,0.44
ELMO3,0.53
ELMOD1,0.53
ELMOD2,0.43
ELMOD3,0.41
ELN,0.5
ELOF1,0.43
ELOVL1,0.49
ELOVL2,0.43
ELOVL3,0.41
ELOVL4,0.47
ELOVL5,0.39
ELOVL6,0.54
ELOVL7,0.56
ELP2P,0.43
ELP2,0.39
ELP3,0.48
ELP4,0.54
ELSPBP1,0.53
ELTD1,0.47
EMB,0.42
EMCN,0.46
EMD,0.43
EME1,0.46
EME2,0.45
EMG1,0.45
EMID1,0.5
EMID2,0.43
EMILIN1,0.51
EMILIN2,0.51
EMILIN3,0.49
EML1,0.5
EML2,0.48
EML3,0.46
EML4,0.52
EML5,0.44
EML6,0.52
EMP1,0.5
EMP2,0.39
EMP3,0.52
EMR1,0.53
EMR2,0.54
EMR3,0.57
EMR4P,0.53
EMX1,0.52
EMX2OS,0.48
EMX2,0.47
EN1,0.43
EN2,0.51
ENAH,0.38
ENAM,0.52
ENC1,0.55
ENDOD1,0.53
ENDOG,0.51
ENDOU,0.46
ENGASE,0.52
ENG,0.46
ENHO,0.46
ENKUR,0.55
ENO1,0.54
ENO2,0.51
ENO3,0.43
ENOPH1,0.51
ENOSF1,0.45
ENOX1,0.47
ENOX2,0.48
ENPEP,0.49
ENPP1,0.42
ENPP2,0.5
ENPP3,0.53
ENPP4,0.51
ENPP5,0.41
ENPP6,0.51
ENPP7,0.52
ENSA,0.36
ENTHD1,0.45
ENTPD1,0.47
ENTPD2,0.54
ENTPD3,0.39
ENTPD4,0.45
ENTPD5,0.52
ENTPD6,0.52
ENTPD7,0.43
ENTPD8,0.51
ENY2,0.44
EOMES,0.46
EP300,0.44
EP400NL,0.38
EP400,0.45
EPAS1,0.52
EPB41L1,0.49
EPB41L2,0.62
EPB41L3,0.49
EPB41L4A,0.44
EPB41L4B,0.5
EPB41L5,0.46
EPB41,0.46
EPB42,0.45
EPB49,0.57
EPC1,0.45
EPC2,0.46
EPCAM,0.49
EPDR1,0.6
EPGN,0.45
EPHA10,0.49
EPHA1,0.44
EPHA2,0.57
EPHA3,0.53
EPHA4,0.51
EPHA5,0.53
EPHA6,0.48
EPHA7,0.53
EPHA8,0.41
EPHB1,0.54
EPHB2,0.61
EPHB3,0.49
EPHB4,0.46
EPHB6,0.47
EPHX1,0.38
EPHX2,0.53
EPHX3,0.46
EPHX4,0.54
EPM2AIP1,0.38
EPM2A,0.47
EPN1,0.56
EPN2,0.45
EPN3,0.4
EPOR,0.45
EPO,0.45
EPPK1,0.45
EPR1,0.52
EPRS,0.44
EPS15L1,0.4
EPS15,0.45
EPS8L1,0.4
EPS8L2,0.5
EPS8L3,0.62
EPS8,0.58
EPSTI1,0.57
EPT1,0.45
EPX,0.48
EPYC,0.42
ERAL1,0.46
ERAP1,0.54
ERAP2,0.5
ERAS,0.47
ERBB2IP,0.45
ERBB2,0.41
ERBB3,0.45
ERBB4,0.37
ERC1,0.45
ERC2,0.48
ERCC1,0.43
ERCC2,0.5
ERCC3,0.42
ERCC4,0.43
ERCC5,0.47
ERCC6L,0.47
ERCC6,0.42
ERCC8,0.52
EREG,0.57
ERF,0.51
ERGIC1,0.47
ERGIC2,0.41
ERGIC3,0.49
ERG,0.45
ERH,0.43
ERI1,0.49
ERI2,0.42
ERI3,0.46
ERICH1,0.53
ERLEC1,0.44
ERLIN1,0.54
ERLIN2,0.48
ERMAP,0.48
ERMN,0.47
ERMP1,0.43
ERN1,0.48
ERN2,0.59
ERO1LB,0.44
ERO1L,0.54
ERP27,0.37
ERP29,0.45
ERP44,0.5
ERRFI1,0.47
ERVFRDE1,0.47
ESAM,0.5
ESCO1,0.38
ESCO2,0.52
ESD,0.56
ESF1,0.47
ESM1,0.5
ESPL1,0.5
ESPNL,0.51
ESPNP,0.47
ESPN,0.46
ESR1,0.32
ESR2,0.47
ESRP1,0.43
ESRP2,0.43
ESRRA,0.6
ESRRB,0.46
ESRRG,0.46
ESX1,0.49
ESYT1,0.46
ESYT2,0.47
ESYT3,0.45
ETAA1,0.4
ETF1,0.46
ETFA,0.57
ETFB,0.58
ETFDH,0.49
ETHE1,0.56
ETNK1,0.47
ETNK2,0.38
ETS1,0.47
ETS2,0.62
ETV1,0.5
ETV2,0.49
ETV3L,0.44
ETV3,0.45
ETV4,0.53
ETV5,0.51
ETV6,0.4
ETV7,0.52
EVC2,0.46
EVC,0.44
EVI2A,0.5
EVI2B,0.49
EVI5L,0.47
EVI5,0.5
EVL,0.35
EVPLL,0.43
EVPL,0.45
EVX1,0.6
EVX2,0.53
EWSR1,0.44
EXD1,0.44
EXD2,0.44
EXD3,0.49
EXO1,0.47
EXOC1,0.5
EXOC2,0.42
EXOC3L2,0.48
EXOC3L,0.5
EXOC3,0.47
EXOC4,0.5
EXOC5,0.45
EXOC6B,0.48
EXOC6,0.44
EXOC7,0.44
EXOC8,0.41
EXOG,0.5
EXOSC10,0.43
EXOSC1,0.41
EXOSC2,0.5
EXOSC3,0.43
EXOSC4,0.47
EXOSC5,0.48
EXOSC6,0.44
EXOSC7,0.45
EXOSC8,0.54
EXOSC9,0.43
EXPH5,0.45
EXT1,0.46
EXT2,0.48
EXTL1,0.41
EXTL2,0.5
EXTL3,0.53
EYA1,0.51
EYA2,0.41
EYA3,0.48
EYA4,0.52
EYS,0.45
EZH1,0.46
EZH2,0.49
EZR,0.49
F10,0.52
F11R,0.42
F11,0.56
F12,0.53
F13A1,0.49
F13B,0.49
F2RL1,0.63
F2RL2,0.44
F2RL3,0.49
F2R,0.49
F2,0.54
F3,0.53
F5,0.51
F7,0.42
F8A1,0.48
F8,0.46
F9,0.49
FA2H,0.56
FAAH2,0.4
FAAH,0.48
FABP12,0.51
FABP1,0.67
FABP2,0.62
FABP3,0.49
FABP4,0.42
FABP5L3,0.5
FABP5,0.55
FABP6,0.57
FABP7,0.5
FABP9,0.49
FADD,0.46
FADS1,0.5
FADS2,0.46
FADS3,0.49
FADS6,0.52
FAF1,0.47
FAF2,0.45
FAHD1,0.5
FAHD2A,0.51
FAHD2B,0.39
FAH,0.42
FAIM2,0.55
FAIM3,0.41
FAIM,0.42
FAM100A,0.42
FAM100B,0.53
FAM101A,0.55
FAM101B,0.5
FAM102A,0.42
FAM102B,0.46
FAM103A1,0.4
FAM104A,0.4
FAM104B,0.42
FAM105A,0.58
FAM105B,0.45
FAM106A,0.47
FAM106C,0.45
FAM107A,0.54
FAM107B,0.44
FAM108A1,0.52
FAM108B1,0.54
FAM108C1,0.54
FAM109A,0.54
FAM109B,0.42
FAM10A4,0.49
FAM110A,0.36
FAM110B,0.43
FAM110C,0.54
FAM111A,0.42
FAM111B,0.48
FAM113A,0.46
FAM113B,0.41
FAM114A1,0.45
FAM114A2,0.46
FAM115A,0.5
FAM115C,0.46
FAM116A,0.41
FAM116B,0.41
FAM117A,0.39
FAM117B,0.45
FAM118A,0.45
FAM118B,0.6
FAM119A,0.46
FAM119B,0.45
FAM120AOS,0.44
FAM120A,0.49
FAM120B,0.45
FAM120C,0.41
FAM122A,0.46
FAM122B,0.46
FAM122C,0.48
FAM123A,0.53
FAM123B,0.48
FAM123C,0.58
FAM124A,0.51
FAM124B,0.48
FAM125A,0.47
FAM125B,0.53
FAM126A,0.48
FAM126B,0.44
FAM127A,0.46
FAM127B,0.43
FAM127C,0.39
FAM128A,0.47
FAM128B,0.47
FAM129A,0.41
FAM129B,0.49
FAM129C,0.44
FAM131A,0.48
FAM131B,0.57
FAM131C,0.55
FAM132A,0.56
FAM133A,0.44
FAM133B,0.46
FAM134A,0.46
FAM134B,0.55
FAM134C,0.38
FAM135A,0.61
FAM135B,0.52
FAM136A,0.48
FAM136B,0.5
FAM138B,0.52
FAM138D,0.5
FAM138E,0.51
FAM138F,0.52
FAM13AOS,0.46
FAM13A,0.57
FAM13B,0.44
FAM13C,0.51
FAM149A,0.56
FAM149B1,0.43
FAM150A,0.59
FAM150B,0.53
FAM151A,0.57
FAM151B,0.42
FAM153A,0.49
FAM153B,0.49
FAM153C,0.51
FAM154A,0.39
FAM154B,0.41
FAM155A,0.47
FAM155B,0.45
FAM156A,0.49
FAM157A,0.42
FAM157B,0.43
FAM158A,0.45
FAM159A,0.45
FAM160A1,0.46
FAM160A2,0.52
FAM160B1,0.41
FAM160B2,0.42
FAM161A,0.47
FAM161B,0.45
FAM162A,0.5
FAM162B,0.47
FAM163A,0.57
FAM163B,0.6
FAM164A,0.45
FAM164C,0.5
FAM165B,0.44
FAM166A,0.46
FAM166B,0.42
FAM167A,0.49
FAM167B,0.47
FAM168A,0.49
FAM168B,0.5
FAM169A,0.53
FAM169B,0.57
FAM170A,0.44
FAM170B,0.51
FAM171A1,0.58
FAM171A2,0.43
FAM171B,0.47
FAM172A,0.5
FAM173A,0.46
FAM173B,0.44
FAM174A,0.42
FAM174B,0.36
FAM175A,0.48
FAM175B,0.44
FAM176A,0.5
FAM176B,0.41
FAM177A1,0.47
FAM177B,0.55
FAM178A,0.41
FAM178B,0.44
FAM179A,0.48
FAM179B,0.42
FAM180A,0.45
FAM180B,0.45
FAM181A,0.49
FAM181B,0.5
FAM182A,0.53
FAM182B,0.49
FAM183A,0.41
FAM183B,0.42
FAM184A,0.43
FAM184B,0.46
FAM185A,0.45
FAM186A,0.45
FAM186B,0.46
FAM187B,0.47
FAM188A,0.47
FAM188B,0.49
FAM189A1,0.57
FAM189A2,0.41
FAM189B,0.41
FAM18A,0.49
FAM18B2,0.38
FAM18B,0.44
FAM190A,0.47
FAM190B,0.45
FAM192A,0.49
FAM193A,0.43
FAM193B,0.41
FAM194A,0.45
FAM194B,0.5
FAM195A,0.53
FAM195B,0.43
FAM196A,0.43
FAM196B,0.5
FAM197Y2,0.5
FAM198A,0.42
FAM198B,0.44
FAM199X,0.48
FAM19A1,0.61
FAM19A2,0.47
FAM19A3,0.43
FAM19A4,0.49
FAM19A5,0.54
FAM200A,0.44
FAM200B,0.45
FAM20A,0.42
FAM20B,0.38
FAM20C,0.51
FAM21A,0.49
FAM21B,0.44
FAM21C,0.45
FAM22A,0.39
FAM22D,0.41
FAM22F,0.46
FAM22G,0.47
FAM23A,0.62
FAM24A,0.5
FAM24B,0.48
FAM25A,0.43
FAM25B,0.49
FAM26D,0.52
FAM26E,0.47
FAM26F,0.49
FAM27A,0.54
FAM27B,0.51
FAM27C,0.52
FAM27L,0.5
FAM32A,0.48
FAM35A,0.45
FAM35B2,0.44
FAM35B,0.43
FAM36A,0.47
FAM38A,0.5
FAM38B,0.45
FAM3A,0.52
FAM3B,0.46
FAM3C,0.49
FAM3D,0.58
FAM40A,0.48
FAM40B,0.55
FAM41AY1,0.5
FAM41C,0.37
FAM43A,0.54
FAM43B,0.47
FAM45A,0.44
FAM45B,0.49
FAM46A,0.5
FAM46B,0.39
FAM46C,0.42
FAM46D,0.41
FAM47A,0.46
FAM47B,0.49
FAM47C,0.44
FAM47E,0.47
FAM48A,0.44
FAM48B1,0.47
FAM48B2,0.46
FAM49A,0.51
FAM49B,0.46
FAM50A,0.43
FAM50B,0.44
FAM53A,0.4
FAM53B,0.48
FAM53C,0.43
FAM54A,0.5
FAM54B,0.48
FAM55A,0.6
FAM55B,0.61
FAM55C,0.41
FAM55D,0.57
FAM57A,0.57
FAM57B,0.45
FAM58A,0.49
FAM58B,0.48
FAM59A,0.53
FAM5B,0.45
FAM5C,0.55
FAM60A,0.49
FAM63A,0.43
FAM63B,0.46
FAM64A,0.54
FAM65A,0.49
FAM65B,0.49
FAM65C,0.48
FAM66A,0.49
FAM66C,0.46
FAM66D,0.5
FAM66E,0.49
FAM69A,0.52
FAM69B,0.44
FAM69C,0.51
FAM70A,0.52
FAM70B,0.54
FAM71A,0.49
FAM71B,0.49
FAM71C,0.42
FAM71D,0.37
FAM71E1,0.43
FAM71E2,0.47
FAM71F1,0.45
FAM71F2,0.45
FAM72A,0.48
FAM72B,0.47
FAM72D,0.48
FAM73A,0.46
FAM73B,0.49
FAM74A1,0.51
FAM74A3,0.52
FAM74A4,0.5
FAM75A2,0.46
FAM75A3,0.47
FAM75A5,0.47
FAM75A6,0.49
FAM75C1,0.5
FAM76A,0.44
FAM76B,0.43
FAM78A,0.49
FAM78B,0.54
FAM7A2,0.49
FAM7A3,0.47
FAM81A,0.58
FAM81B,0.42
FAM82A1,0.53
FAM82A2,0.47
FAM82B,0.48
FAM83A,0.42
FAM83B,0.48
FAM83C,0.51
FAM83D,0.51
